-2.567381939885151176e+00,-8.312025614982808008e+00
8.809369623505729407e+01,4.555736694898676831e+01
1.302662418644659112e+02,7.203355773979019716e+01
1.117896622632945309e+02,6.411070559939685154e+01
6.158070522098898181e+01,3.799155880047119638e+01
2.182746155999495485e+01,1.758773656563284149e+01
1.380005590257672132e+01,1.518049465335782244e+01
2.674071476632428457e+01,2.479118206582502637e+01
3.552186292046249605e+01,3.181679755710155888e+01
2.658730697458632974e+01,2.781181839289271096e+01
7.558504538357011526e+00,1.653064901893030125e+01
-5.048717751595474645e+00,7.550239930991108572e+00
-4.210817368748588585e+00,5.790728303267105304e+00
2.019025426079619212e+00,7.611679146244171079e+00
1.140533804900269566e+00,6.090543753802501570e+00
-1.003206438072679774e+01,-1.190889952594388124e+00
-2.282856995309160197e+01,-9.952999011341049140e+00
-2.662122960962254226e+01,-1.406641419281141658e+01
-1.972687409604000663e+01,-1.176147075354999316e+01
-1.021050443052282652e+01,-6.907610485262578592e+00
-6.896857366310497284e+00,-4.678193381371961834e+00
-1.068243302778611969e+01,-6.450989815579769804e+00
-1.479975740679474150e+01,-8.907374973994960143e+00
-1.271271950448872978e+01,-7.630490546453009948e+00
-4.767557566617138143e+00,-1.235314111226533118e+00
3.032469072358375151e+00,7.779922017490322972e+00
5.964850662788408364e+00,1.555808751478779683e+01
5.330251430426394599e+00,1.979562899454190017e+01
6.084910124047466340e+00,2.047391344829853566e+01
1.044539995328391946e+01,1.864953941542381699e+01
1.483675563867384639e+01,1.536962562982523295e+01
1.370664736464294009e+01,1.183624515841987268e+01
6.052921169542805124e+00,9.792740111253442237e+00
-2.657668925027695916e+00,1.059942724310262108e+01
-5.652681708165600227e+00,1.335008845353987006e+01
-1.802167389410527898e+00,1.434118107505539896e+01
3.205806507921430182e+00,9.510502863153364572e+00
3.014570682120752743e+00,-1.691832739730532387e+00
-2.444820071838172293e+00,-1.480429373637940316e+01
-6.969857231163911315e+00,-2.342535001276531403e+01
-5.405307098863312731e+00,-2.457142814438261880e+01
-1.797094087169519017e-01,-2.120461436360432117e+01
8.623909553840991560e-01,-1.909032102661878127e+01
-6.193570924437730163e+00,-2.081960637584840867e+01
-1.517524531461843473e+01,-2.314253917630601975e+01
-1.504165853590314406e+01,-2.074882430389491716e+01
-2.424282325077336875e+00,-1.281535863633673955e+01
1.209201869323334577e+01,-5.097121395794523835e+00
1.281644302424447979e+01,-4.441716904000377220e+00
-4.059126663185255168e+00,-1.079451917147813944e+01
-2.299990413895653418e+01,-1.544765060465384465e+01
-2.147749783049480854e+01,-8.748847844037399568e+00
7.553680179351680124e+00,9.427610773879569805e+00
4.512935710293382385e+01,2.719271390277133804e+01
6.026627809332870100e+01,2.998816323758682145e+01
3.734539431987773384e+01,1.389744768437894074e+01
-8.636730228753776828e+00,-9.709559819086205579e+00
-4.411653396096966873e+01,-2.322942960180395033e+01
-4.566843230088282013e+01,-1.765147463853724119e+01
-1.885960654737294817e+01,3.485917432961860296e-01
9.432572912511203000e+00,1.519813909106094485e+01
1.645554539174603548e+01,1.624707916693402154e+01
2.178257126420417578e+00,5.801761099111108599e+00
-1.494959139239355750e+01,-5.059287749383104327e+00
-1.814475151886613702e+01,-7.559559144575773715e+00
-7.457664444720295549e+00,-2.320021345405902657e+00
3.420636898055979369e+00,3.190381039405949526e+00
2.808089352684064455e+00,2.824449098322975971e+00
-7.770610097250818527e+00,-2.915914999355094572e+00
-1.693320289549856028e+01,-8.686165967807568222e+00
-1.587724308448872179e+01,-1.012188285751552463e+01
-6.506493660436555082e+00,-7.480469988391885039e+00
1.908015853477995183e+00,-4.239840211064567654e+00
2.515230053137931687e+00,-3.099034229002697316e+00
-3.235793974817748442e+00,-3.661044708338418108e+00
-8.446566126052159618e+00,-3.483021688326519261e+00
-8.010745244110411889e+00,-6.711584381430164559e-01
-2.629609095939936303e+00,4.664802871837739673e+00
3.355431871110210906e+00,1.091553903588169661e+01
6.764869135322868487e+00,1.626835785444530913e+01
7.828457469107266142e+00,1.949001280371196287e+01
8.473795489902441247e+00,2.005530511324526088e+01
9.523961331227869920e+00,1.818541570850988975e+01
1.004125233770966119e+01,1.493670899203703861e+01
9.004661332329185086e+00,1.188355611785900479e+01
6.925930603316173162e+00,1.020670263303149383e+01
5.511729182082980572e+00,9.842666654392326464e+00
