-6.338552577926932940e+00,6.765958972353590894e+00
4.296639156785408886e+01,-5.830920542710796184e+01
7.021179154373700726e+01,-9.087673591949847207e+01
6.937038555859798805e+01,-8.271776718516095173e+01
5.281142941809923741e+01,-5.314854087736128463e+01
3.884688481628911916e+01,-3.016288210281838289e+01
3.654525000746596675e+01,-2.752399696223306336e+01
4.104768181114518200e+01,-3.769308229452397541e+01
4.168450577585934980e+01,-4.404127717606639436e+01
3.345895002775849747e+01,-3.814286591336050947e+01
2.093842194389035782e+01,-2.566728694624967133e+01
1.238521652547989582e+01,-1.769773853012334897e+01
1.137946190233416210e+01,-1.852858433104187341e+01
1.426915555835688743e+01,-2.244524133067977445e+01
1.482279880984544462e+01,-2.114947706485826373e+01
1.041009907134566781e+01,-1.272737674147886722e+01
3.644568004365684288e+00,-2.915189304436210271e+00
-1.123272575494545178e+00,1.521338093350817378e+00
-2.097341275367750058e+00,-4.447349248086024942e-01
-9.545288735898944665e-01,-3.967167489921319401e+00
-3.793719489397932021e-01,-3.991248336620516923e+00
-1.425695918105815974e+00,-1.909460681715777763e-01
-3.248831635130152051e+00,3.662431374031680065e+00
-4.731957237847219666e+00,4.408980970864582183e+00
-5.750375417943902612e+00,2.858865122136656112e+00
-6.834634659654907907e+00,2.492712257400822029e+00
-8.103066494084005811e+00,5.410347457508099644e+00
-8.997070026282944610e+00,1.004491208482712494e+01
-9.090289200597334585e+00,1.284913924443937461e+01
-8.827863137512844460e+00,1.188428336739529634e+01
-9.185972884861319798e+00,8.552199798663011165e+00
-1.062051707825533420e+01,5.974066385933479495e+00
-1.254669398962041527e+01,5.977401582173548000e+00
-1.392963193054764304e+01,7.736088185015519869e+00
-1.422914737626121529e+01,9.088629316209951625e+00
-1.356924019154605432e+01,8.858573267837520859e+00
-1.203349826172824777e+01,7.831589159935488098e+00
-9.144109133098019981e+00,7.710692270420090644e+00
-4.405915997721590927e+00,9.374733188214824153e+00
1.580367793913101560e+00,1.214800745523402270e+01
6.869705362200329013e+00,1.452004534121596890e+01
9.468689115734759909e+00,1.537544067839069051e+01
9.093995805954980582e+00,1.460100871899801689e+01
7.528705778099256563e+00,1.279671033725212403e+01
6.975328756519541429e+00,1.064238502712626122e+01
7.923725161603853095e+00,8.525086405549824775e+00
8.725775905916325570e+00,6.539668782697007465e+00
7.396664589751638985e+00,4.617529888432596152e+00
3.786223338238186908e+00,2.610906394729473501e+00
-2.522721058019315454e-01,3.813483916843387056e-01
-3.008240792135093766e+00,-2.050239043482652068e+00
-5.115354367443748274e+00,-4.411092367290047278e+00
-9.247319183221824446e+00,-6.310453976241380936e+00
-1.722938021546753262e+01,-7.552327838169394347e+00
-2.729837291167803670e+01,-8.333120941899716527e+00
-3.442195243885661426e+01,-9.075084217003166032e+00
-3.378270913456149316e+01,-9.986986664214464682e+00
-2.447281341355558126e+01,-1.074017032334055699e+01
-1.017906806431802558e+01,-1.058897219323517014e+01
3.584126556317673629e+00,-8.895335981919995305e+00
1.309114115786541355e+01,-5.677121813917191950e+00
1.787447566673851895e+01,-1.771682297855949884e+00
1.943680782858360345e+01,1.521137191814324607e+00
1.914845667588213374e+01,3.112415990540654320e+00
1.749148645344777364e+01,2.722406268196583490e+00
1.484393356923217766e+01,1.050255822102820646e+00
1.223129675961287788e+01,-6.163232303094240416e-01
1.079955087594520613e+01,-1.169176476265001874e+00
1.058663554749240809e+01,-3.774606819733823948e-01
1.024232591687213123e+01,9.670168741190319217e-01
8.375304206589335720e+00,1.627217424173343696e+00
5.276071733186141977e+00,8.636940799221666243e-01
3.086780509971811082e+00,-9.713418762174147458e-01
3.934495064635180395e+00,-2.720918651436248670e+00
7.672188903084586897e+00,-3.436793310941859136e+00
1.145700934397915560e+01,-3.301364990226857365e+00
1.176548202573506785e+01,-3.618658508998124912e+00
7.167791745963783434e+00,-5.773805176791122484e+00
-5.397804740674141399e-01,-9.971188786353803124e+00
-7.757595410992891516e+00,-1.482287800349886808e+01
-1.173172919453270246e+01,-1.818182931452917117e+01
-1.217468379354005847e+01,-1.856363882000841059e+01
-1.071099254587088900e+01,-1.601318135788650920e+01
-8.971533390177949485e+00,-1.178784305550452416e+01
-7.184395420265987653e+00,-7.264903303135326063e+00
-4.419877905512366922e+00,-3.083511077312127036e+00
-4.955941023455096711e-02,8.176541891571885712e-01
5.057873910014808239e+00,4.513810922569884809e+00
8.756720533055588618e+00,7.579018177432276460e+00
9.138451445570177967e+00,9.292626622023320238e+00
6.103670995638612595e+00,9.339566597291264927e+00
1.665456198557068612e+00,8.283780273390730642e+00
-1.378036706664369948e+00,7.328665348488156539e+00
-1.481282857202029790e+00,7.546336517120780130e+00
4.599090855014784096e-01,9.196694317969328125e+00
1.787177872848777049e+00,1.161342384987678322e+01
2.293637480724377287e-01,1.363977817700943973e+01
-4.122774883393091727e+00,1.424214402235529420e+01
-8.678265859826897355e+00,1.295059984709494927e+01
-1.030162500173278417e+01,1.000566516167429576e+01
-7.843644389700607178e+00,6.245936512401589980e+00
-3.125302767303074436e+00,2.785189807630124026e+00
5.079374099294926559e-01,5.489474511692183922e-01
8.452295284754743898e-01,-1.396449071790074881e-01
-1.603851396357293346e+00,3.474248999786009873e-01
-4.386391353557232975e+00,1.290273117030477756e+00
-5.371264526465803435e+00,2.175832815836844070e+00
-4.354590142376389750e+00,2.996875698367085672e+00
-2.681550230330129736e+00,4.009519028987632794e+00
-1.595354312350557802e+00,5.161421871945226059e+00
-1.173282339629183824e+00,5.775717428410208854e+00
-8.353576000998416129e-01,4.922761171344419928e+00
-5.404510878422260634e-01,2.290531182710903835e+00
-1.019985323071187944e+00,-1.196835735383494637e+00
-2.623213520499969587e+00,-3.704491822986950567e+00
-4.188067349824747154e+00,-3.708298951479539252e+00
-3.625106889358929774e+00,-1.220620481235369148e+00
-7.717025317089946934e-02,2.037485624543087681e+00
4.513621443535350330e+00,3.792713338018995906e+00
6.451131742138178637e+00,2.838297838579680210e+00
3.445136604295887306e+00,-2.225661129461032617e-01
-3.012618074410681857e+00,-3.723188276344404635e+00
-8.566175979452317790e+00,-6.445190006876368116e+00
-9.624831565799944144e+00,-8.469672891208778864e+00
-6.350650621140141006e+00,-1.061259871224903684e+01
-2.137975774709997889e+00,-1.312810156949282359e+01
-1.503941640784344502e-01,-1.512016229058369632e+01
-4.143892491004464440e-01,-1.534516862044458385e+01
-3.379336821582598072e-01,-1.355980952904453396e+01
2.077688247936598565e+00,-1.091285646768895035e+01
5.870701817761975860e+00,-8.879824970686669872e+00
8.149771239469989936e+00,-7.861567418399955542e+00
7.331671408018510583e+00,-6.989978542776286830e+00
4.946741985695235044e+00,-5.343325031765902011e+00
3.950853331959816916e+00,-3.133586357080394791e+00
5.417640695662221617e+00,-1.421727406556376749e+00
7.400563150763557196e+00,-6.740506587025619778e-01
7.370178085326524631e+00,1.444095063992742976e-02
5.468037836232189086e+00,1.855239451365035430e+00
4.618460721832048144e+00,4.553905089526941730e+00
6.971074951720757085e+00,6.072586005974204504e+00
1.061072073400266014e+01,4.726956977492534406e+00
1.077717865091165805e+01,1.500643038178429034e+00
5.071733975340815270e+00,-3.375335701691893342e-01
-2.800517301010011728e+00,1.473015280484298861e+00
-5.546413440606645651e+00,5.324992159877262488e+00
4.724664758049380020e-01,6.895165817242398631e+00
1.042274524917909773e+01,3.863340486407507157e+00
1.428163524116078165e+01,-5.542114607534200932e-01
6.028841103590621309e+00,3.683188325750573200e-01
-9.911011122296606857e+00,1.031655161447314484e+01
-2.169407514126233849e+01,2.504617260697913395e+01
-2.028437773820389367e+01,3.453703780376993393e+01
-7.419315683081024737e+00,3.102025937002967737e+01
6.178793747424844440e+00,1.575565412018747935e+01
1.050351882432502393e+01,-1.769543838619237919e+00
4.610884427725417289e+00,-1.156100368921727295e+01
-3.906683771141488570e+00,-1.074999000849293651e+01
-6.987029270398871006e+00,-4.575127624930631853e+00
-3.431408000156088267e+00,-6.460902730135607008e-01
1.211679819864388330e+00,-2.372659959749771730e+00
1.112155586391245343e+00,-7.301956968457271380e+00
-4.022612518071689180e+00,-1.075805772813829364e+01
-9.257650727358633702e+00,-1.039645620986106600e+01
-9.769294831911491173e+00,-7.468955965462761526e+00
-5.459074649900819587e+00,-4.630430242724571599e+00
-5.781282315521051318e-01,-3.340417672440024965e+00
5.879311299139003966e-01,-3.357999474075598290e+00
-2.557573742940972394e+00,-3.943154590456364073e+00
-6.987668887247448168e+00,-4.722762832158692525e+00
-9.091878946334416511e+00,-5.280604852655893744e+00
-7.468525874636492645e+00,-4.556479920246251147e+00
-3.310837479264469252e+00,-1.452261289075668538e+00
1.088201676574258592e+00,3.659768320810182107e+00
3.837641827286096596e+00,8.346788072893614796e+00
3.941079041615887402e+00,9.614886491844643501e+00
1.239253018992230393e+00,6.435707341768854839e+00
-3.452974973009833359e+00,8.919954590836891573e-01
-8.178213210639089681e+00,-3.344991441066476501e+00
-1.043106196480995251e+01,-3.963942725808744072e+00
-8.674406739676470579e+00,-1.761613268176384084e+00
-3.701379490339147704e+00,3.084241456951244409e-01
1.560376764988278264e+00,-1.944029132110699221e-01
4.027568641933672033e+00,-3.224710633275383653e+00
2.792846536167182148e+00,-6.550595008279177733e+00
-1.304798990539243475e-01,-7.778881521032689150e+00
-1.366004524641190709e+00,-6.194929544420971546e+00
1.170437246340189308e+00,-2.978298588568140559e+00
6.649656890031626411e+00,4.911742533789966586e-02
1.201102247318951299e+01,1.838520836768487543e+00
1.432871826154222461e+01,2.565804670689577627e+00
1.293483633820166467e+01,3.042664871009828520e+00
9.681536628122650257e+00,3.844954675286229140e+00
7.299744230997673888e+00,4.904212156581365001e+00
7.294371423346629690e+00,5.708159196769861943e+00
9.028595961295419414e+00,5.744873112936264903e+00
1.054065934017035566e+01,4.792541084745000290e+00
1.022755839155469459e+01,2.956271112488833008e+00
7.984337618338407161e+00,6.010067475583091845e-01
5.036340532987966689e+00,-1.685727124312390135e+00
2.849088759353431755e+00,-3.147713901830405003e+00
2.125055401411237721e+00,-3.080555734879746765e+00
2.572848443049586820e+00,-1.253187072530979940e+00
3.333003684491397056e+00,1.692250340306981515e+00
3.482785443208340048e+00,4.243160303810938672e+00
2.265876267541235833e+00,4.648745531540635412e+00
-7.992044882899520530e-01,1.959997903547056053e+00
-5.632281316549039296e+00,-3.176281970245986574e+00
-1.121317492511435354e+01,-8.629411721971726124e+00
-1.562732032392140269e+01,-1.190244489276077822e+01
-1.691342309229632335e+01,-1.158231809815496582e+01
-1.436432891083086716e+01,-8.108682985909851482e+00
-9.292015315147365229e+00,-3.314632875507466547e+00
-4.449712376129519420e+00,8.519139078833458667e-01
-2.318827074693451618e+00,3.392167769191815285e+00
-3.478074616432029753e+00,4.355242760697978888e+00
-6.325726771059806630e+00,4.154327915604643096e+00
-8.381384874445915401e+00,2.966049861456190317e+00
-8.120252650948858175e+00,8.472136377818246800e-01
-5.903667204330988127e+00,-1.683345939050223672e+00
-3.392071217770197933e+00,-3.444489252009051317e+00
-2.099390175171538253e+00,-3.260769211930148348e+00
-2.342061277501341632e+00,-1.007918129791509632e+00
-3.303708488384245801e+00,2.023199484817237881e+00
-3.880086828940740418e+00,3.996916191500325510e+00
-3.403827729908784239e+00,4.025828581207991697e+00
-1.714416622764645792e+00,2.980352703073937182e+00
1.166903797698389811e+00,2.811323350861354875e+00
